submission_id,age,displayed_sentence,gender,itemname,list_assignment,startDate,time_spent,pejorative_type,action,pejorative_word,response
226318,23,<!-- female --><!-- COI_neutral --><q>That prick Ethan just bought a house in the suburbs!</q>,female,Item15,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),938,COI,neutral,prick,Individual
226318,23,<!-- female --><!-- COI_neutral --><q>That asshole Ryan graduated from State University last year!</q>,female,Item3,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),5149,COI,neutral,asshole,Individual
226318,23,<!-- female --><!-- COI_neg --><q>That asshole Christopher blames others for his own mistakes!</q>,female,Item19,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),2843,COI,neg,asshole,Individual
226318,23,<!-- male --><!-- COI_promisc --><q>That jerk Marcus flirts with everyone at the office party!</q>,female,Item2,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),2858,COI,promisc,jerk,Individual
226318,23,<!-- male --><!-- COI_promisc --><q>That asshole Adrian sleeps around with different people every week!</q>,female,Item20,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),869,COI,promisc,asshole,Individual
226318,23,<!-- female --><!-- COI_neutral --><q>That douche Josh orders takeout for dinner twice a week!</q>,female,Item21,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1446,COI,neutral,douche,Individual
226318,23,<!-- male --><!-- GOI_neutral --><q>That whore Amelia recently moved to a new apartment!</q>,female,Item12,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1304,GOI,neutral,whore,Group
226318,23,<!-- female --><!-- GOI_promisc --><q>That slut Ashley hooks up with someone new every weekend!</q>,female,Item5,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),9451,GOI,promisc,slut,Group
226318,23,<!-- male --><!-- GOI_neg --><q>That whore Audrey sabotaged another team's presentation!</q>,female,Item22,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),725,GOI,neg,whore,Group
226318,23,<!-- female --><!-- COI_neutral --><q>That dick Brandon transferred here from the Seattle office!</q>,female,Item9,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1424,COI,neutral,dick,Individual
226318,23,<!-- female --><!-- GOI_promisc --><q>That slut Hannah keeps sending nude photos to people she barely knows!</q>,female,Item17,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),6168,GOI,promisc,slut,Individual
226318,23,<!-- female --><!-- COI_neg --><q>That jerk Nathan keeps interrupting during the faculty meeting!</q>,female,Item1,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),731,COI,neg,jerk,Individual
226318,23,<!-- male --><!-- GOI_neg --><q>That whore Sophia never gives credit when using other people's ideas!</q>,female,Item10,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1324,GOI,neg,whore,Group
226318,23,<!-- male --><!-- COI_promisc --><q>That prick Noah is known for sleeping with anyone who buys him drinks!</q>,female,Item14,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1770,COI,promisc,prick,Individual
226318,23,<!-- female --><!-- GOI_promisc --><q>That whore Charlotte has a different date almost every night!</q>,female,Item11,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),2363,GOI,promisc,whore,Group
226318,23,<!-- male --><!-- GOI_neutral --><q>That cunt Zoe usually brings a water bottle to work!</q>,female,Item18,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1262,GOI,neutral,cunt,Group
226318,23,<!-- male --><!-- GOI_neg --><q>That slut Sarah never responds to important emails on time!</q>,female,Item4,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),802,GOI,neg,slut,Group
226318,23,<!-- male --><!-- GOI_neutral --><q>That slut Rebecca usually shops at the grocery store on Saturdays!</q>,female,Item6,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),730,GOI,neutral,slut,Group
226318,23,<!-- female --><!-- COI_neg --><q>That prick Lucas takes all the credit for our group project!</q>,female,Item13,D,Wed Mar 19 2025 10:45:04 GMT-0700 (Pacific Daylight Time),1372,COI,neg,prick,Individual
365209,35,<!-- female --><!-- GOI_neutral --><q>That bitch Mia has moved here recently from Chicago!</q>,male,Item1,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),2257,GOI,neutral,bitch,Individual
365209,35,<!-- male --><!-- COI_neg --><q>That jerk Marcus always speaks over everyone in team meetings!</q>,male,Item2,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),2363,COI,neg,jerk,Individual
365209,35,<!-- male --><!-- GOI_promisc --><q>That cunt Zoe is always trying to seduce her coworkers' partners!</q>,male,Item18,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1780,GOI,promisc,cunt,Individual
365209,35,<!-- female --><!-- GOI_neg --><q>That slut Ashley stole money from the department budget!</q>,male,Item5,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),813,GOI,neg,slut,Individual
365209,35,<!-- female --><!-- GOI_neutral --><q>That bitch Ava brings lunch from home most days!</q>,male,Item13,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1315,GOI,neutral,bitch,Individual
365209,35,<!-- male --><!-- GOI_promisc --><q>That whore Sophie wears tight clothes to distract people in meetings!</q>,male,Item24,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1080,GOI,promisc,whore,Individual
365209,35,<!-- female --><!-- GOI_neutral --><q>That cunt Victoria drinks tea instead of coffee!</q>,male,Item19,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),3182,GOI,neutral,cunt,Individual
365209,35,<!-- male --><!-- COI_neg --><q>That douchebag Daniel always takes the last coffee without making more!</q>,male,Item8,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),8529,COI,neg,douchebag,Individual
365209,35,<!-- female --><!-- GOI_neg --><q>That slut Hannah never contributes ideas during brainstorming sessions!</q>,male,Item17,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),2246,GOI,neg,slut,Individual
365209,35,<!-- male --><!-- COI_neg --><q>That prick Noah deliberately excluded people from the important email thread!</q>,male,Item14,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1967,COI,neg,prick,Individual
365209,35,<!-- male --><!-- COI_neutral --><q>That prick Benjamin grew up in a small town in Maine!</q>,male,Item16,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),930,COI,neutral,prick,Group
365209,35,<!-- male --><!-- GOI_promisc --><q>That whore Amelia wore an extremely revealing outfit to the professional event!</q>,male,Item12,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1496,GOI,promisc,whore,Individual
365209,35,<!-- male --><!-- COI_neutral --><q>That asshole David recently moved to the east side of town!</q>,male,Item4,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),9313,COI,neutral,asshole,Individual
365209,35,<!-- male --><!-- COI_neg --><q>That asshole Adrian raised his voice at the client during the meeting!</q>,male,Item20,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1447,COI,neg,asshole,Individual
365209,35,<!-- male --><!-- GOI_promisc --><q>That slut Rebecca brags about her sexual adventures to everyone!</q>,male,Item6,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1031,GOI,promisc,slut,Group
365209,35,<!-- female --><!-- COI_promisc --><q>That dick Brandon went home with three different women this month!</q>,male,Item9,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1266,COI,promisc,dick,Group
365209,35,<!-- female --><!-- COI_promisc --><q>That douche Josh flaunts his body to get special treatment!</q>,male,Item21,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1797,COI,promisc,douche,Individual
365209,35,<!-- male --><!-- COI_neutral --><q>That douche Cameron studied psychology in college!</q>,male,Item22,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),679,COI,neutral,douche,Group
365209,35,<!-- female --><!-- GOI_neg --><q>That whore Charlotte cancelled the meeting at the last minute!</q>,male,Item11,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),1049,GOI,neg,whore,Individual
365209,35,<!-- male --><!-- COI_neutral --><q>That dick Michael comes from a family with three siblings!</q>,male,Item10,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),4631,COI,neutral,dick,Group
365209,35,<!-- female --><!-- COI_promisc --><q>That prick Ethan frequently talks about his one-night stands!</q>,male,Item15,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),798,COI,promisc,prick,Individual
365209,35,<!-- female --><!-- COI_promisc --><q>That asshole Ryan has slept with half the people in our friend group!</q>,male,Item3,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),6028,COI,promisc,asshole,Group
365209,35,<!-- female --><!-- GOI_neg --><q>That whore Eleanor sent sensitive information to the wrong person!</q>,male,Item23,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),27331,GOI,neg,whore,Individual
365209,35,<!-- female --><!-- GOI_neutral --><q>That cunt Lauren has a brother who lives in Boston!</q>,male,Item7,E,Wed Mar 19 2025 13:47:44 GMT-0400 (Eastern Daylight Time),948,GOI,neutral,cunt,Group
648795,41,<!-- female --><!-- COI_neutral --><q>That dick Brandon transferred here from the Seattle office!</q>,female,Item9,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),3389,COI,neutral,dick,Individual
648795,41,<!-- female --><!-- COI_neg --><q>That prick Lucas takes all the credit for our group project!</q>,female,Item13,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),2091,COI,neg,prick,Individual
648795,41,<!-- male --><!-- GOI_neg --><q>That slut Lily always arrives late to important meetings!</q>,female,Item16,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),8908,GOI,neg,slut,Group
648795,41,<!-- male --><!-- COI_promisc --><q>That douchebag Daniel constantly talks about his sexual escapades!</q>,female,Item8,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),4983,COI,promisc,douchebag,Individual
648795,41,<!-- male --><!-- GOI_neutral --><q>That whore Amelia recently moved to a new apartment!</q>,female,Item12,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1735,GOI,neutral,whore,Group
648795,41,<!-- female --><!-- GOI_promisc --><q>That slut Ashley hooks up with someone new every weekend!</q>,female,Item5,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),4523,GOI,promisc,slut,Individual
648795,41,<!-- female --><!-- GOI_promisc --><q>That whore Charlotte has a different date almost every night!</q>,female,Item11,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),665,GOI,promisc,whore,Individual
648795,41,<!-- female --><!-- GOI_promisc --><q>That slut Hannah keeps sending nude photos to people she barely knows!</q>,female,Item17,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),703,GOI,promisc,slut,Individual
648795,41,<!-- female --><!-- GOI_promisc --><q>That whore Eleanor cheated on her partner multiple times!</q>,female,Item23,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),3339,GOI,promisc,whore,Individual
648795,41,<!-- female --><!-- COI_neutral --><q>That asshole Ryan graduated from State University last year!</q>,female,Item3,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),459,COI,neutral,asshole,Individual
648795,41,<!-- male --><!-- GOI_neg --><q>That whore Audrey sabotaged another team's presentation!</q>,female,Item22,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),6488,GOI,neg,whore,Individual
648795,41,<!-- female --><!-- COI_neg --><q>That douchebag James lied about the project deadline to the client!</q>,female,Item7,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),509,COI,neg,douchebag,Individual
648795,41,<!-- male --><!-- GOI_neutral --><q>That slut Rebecca usually shops at the grocery store on Saturdays!</q>,female,Item6,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1365,GOI,neutral,slut,Individual
648795,41,<!-- female --><!-- COI_neutral --><q>That prick Ethan just bought a house in the suburbs!</q>,female,Item15,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),768,COI,neutral,prick,Individual
648795,41,<!-- male --><!-- COI_promisc --><q>That jerk Marcus flirts with everyone at the office party!</q>,female,Item2,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),565,COI,promisc,jerk,Individual
648795,41,<!-- male --><!-- GOI_neutral --><q>That whore Sophie rents an apartment near downtown!</q>,female,Item24,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1652,GOI,neutral,whore,Individual
648795,41,<!-- female --><!-- COI_neutral --><q>That douche Josh orders takeout for dinner twice a week!</q>,female,Item21,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1184,COI,neutral,douche,Individual
648795,41,<!-- male --><!-- GOI_neg --><q>That whore Sophia never gives credit when using other people's ideas!</q>,female,Item10,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1556,GOI,neg,whore,Individual
648795,41,<!-- female --><!-- COI_neg --><q>That asshole Christopher blames others for his own mistakes!</q>,female,Item19,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),678,COI,neg,asshole,Individual
648795,41,<!-- female --><!-- COI_neg --><q>That jerk Nathan keeps interrupting during the faculty meeting!</q>,female,Item1,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),1155,COI,neg,jerk,Individual
648795,41,<!-- male --><!-- COI_promisc --><q>That prick Noah is known for sleeping with anyone who buys him drinks!</q>,female,Item14,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),592,COI,promisc,prick,Individual
648795,41,<!-- male --><!-- GOI_neg --><q>That slut Sarah never responds to important emails on time!</q>,female,Item4,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),983,GOI,neg,slut,Individual
648795,41,<!-- male --><!-- COI_promisc --><q>That asshole Adrian sleeps around with different people every week!</q>,female,Item20,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),719,COI,promisc,asshole,Individual
648795,41,<!-- male --><!-- GOI_neutral --><q>That cunt Zoe usually brings a water bottle to work!</q>,female,Item18,D,Wed Mar 19 2025 13:50:28 GMT-0400 (Eastern Daylight Time),624,GOI,neutral,cunt,Individual
985797,48,<!-- male --><!-- GOI_neutral --><q>That slut Sarah recently moved to the east side of town!</q>,female,Item4,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1070,GOI,neutral,slut,Group
985797,48,<!-- male --><!-- COI_promisc --><q>That dick William wore an extremely revealing outfit to the professional event!</q>,female,Item12,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),4198,COI,promisc,dick,Individual
985797,48,<!-- male --><!-- COI_promisc --><q>That douche Kevin brags about his sexual adventures to everyone!</q>,female,Item6,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1990,COI,promisc,douche,Individual
985797,48,<!-- female --><!-- COI_neg --><q>That douchebag Jason sent sensitive information to the wrong person!</q>,female,Item23,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),2818,COI,neg,douchebag,Individual
985797,48,<!-- male --><!-- GOI_neutral --><q>That whore Sophia comes from a family with three siblings!</q>,female,Item10,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1529,GOI,neutral,whore,Group
985797,48,<!-- female --><!-- COI_neutral --><q>That prick Lucas brings lunch from home most days!</q>,female,Item13,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1036,COI,neutral,prick,Individual
985797,48,<!-- male --><!-- COI_promisc --><q>That jerk Alex is always trying to seduce his coworkers' partners!</q>,female,Item18,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1074,COI,promisc,jerk,Individual
985797,48,<!-- female --><!-- COI_neutral --><q>That douchebag James has a brother who lives in Boston!</q>,female,Item7,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1061,COI,neutral,douchebag,Individual
985797,48,<!-- male --><!-- GOI_neg --><q>That cunt Olivia always takes the last coffee without making more!</q>,female,Item8,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1139,GOI,neg,cunt,Group
985797,48,<!-- male --><!-- GOI_neg --><q>That bitch Isabella deliberately excluded people from the important email thread!</q>,female,Item14,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),815,GOI,neg,bitch,Group
985797,48,<!-- male --><!-- GOI_neutral --><q>That slut Lily grew up in a small town in Maine!</q>,female,Item16,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),681,GOI,neutral,slut,Group
985797,48,<!-- female --><!-- COI_neutral --><q>That jerk Nathan has moved here recently from Chicago!</q>,female,Item1,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1457,COI,neutral,jerk,Individual
985797,48,<!-- male --><!-- COI_promisc --><q>That douchebag Thomas wears tight clothes to distract people in meetings!</q>,female,Item24,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1481,COI,promisc,douchebag,Individual
985797,48,<!-- male --><!-- GOI_neg --><q>That bitch Emma always speaks over everyone in team meetings!</q>,female,Item2,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1411,GOI,neg,bitch,Group
985797,48,<!-- female --><!-- COI_neg --><q>That dick Jacob cancelled the meeting at the last minute!</q>,female,Item11,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1254,COI,neg,dick,Individual
985797,48,<!-- female --><!-- COI_neutral --><q>That asshole Christopher drinks tea instead of coffee!</q>,female,Item19,B,Wed Mar 19 2025 12:51:56 GMT-0500 (Central Daylight Time),1036,COI,neutral,asshole,Individual
